date,ticker,direction,alpha_name
2017-05-02,IWM,1,alpha_trend_ema
2017-05-02,QQQ,1,alpha_trend_ema
2017-05-02,SLV,1,alpha_trend_ema
2017-05-02,SPY,1,alpha_trend_ema
2017-05-02,TLT,-1,alpha_trend_ema
2017-05-02,USO,-1,alpha_trend_ema
2017-05-02,UUP,1,alpha_trend_ema
2017-05-02,VNQ,1,alpha_trend_ema
2017-05-02,XLE,1,alpha_trend_ema
2017-05-02,XLF,1,alpha_trend_ema
2017-05-03,EEM,1,alpha_trend_ema
2017-05-03,GLD,1,alpha_trend_ema
2017-05-03,HYG,1,alpha_trend_ema
2017-05-03,IWM,1,alpha_trend_ema
2017-05-03,QQQ,1,alpha_trend_ema
2017-05-03,SLV,1,alpha_trend_ema
2017-05-03,SPY,1,alpha_trend_ema
2017-05-03,TLT,-1,alpha_trend_ema
2017-05-03,USO,-1,alpha_trend_ema
2017-05-03,UUP,1,alpha_trend_ema
2017-05-03,VNQ,1,alpha_trend_ema
2017-05-03,XLE,1,alpha_trend_ema
2017-05-03,XLF,1,alpha_trend_ema
2017-05-04,EEM,1,alpha_trend_ema
2017-05-04,GLD,1,alpha_trend_ema
2017-05-04,HYG,1,alpha_trend_ema
2017-05-04,IWM,1,alpha_trend_ema
2017-05-04,QQQ,1,alpha_trend_ema
2017-05-04,SLV,1,alpha_trend_ema
2017-05-04,SPY,1,alpha_trend_ema
2017-05-04,TLT,-1,alpha_trend_ema
2017-05-04,USO,-1,alpha_trend_ema
2017-05-04,UUP,1,alpha_trend_ema
2017-05-04,VNQ,1,alpha_trend_ema
2017-05-04,XLE,-1,alpha_trend_ema
2017-05-04,XLF,1,alpha_trend_ema
2017-05-05,EEM,1,alpha_trend_ema
2017-05-05,GLD,1,alpha_trend_ema
2017-05-05,HYG,1,alpha_trend_ema
2017-05-05,IWM,1,alpha_trend_ema
2017-05-05,QQQ,1,alpha_trend_ema
2017-05-05,SLV,1,alpha_trend_ema
2017-05-05,SPY,1,alpha_trend_ema
2017-05-05,TLT,-1,alpha_trend_ema
2017-05-05,USO,-1,alpha_trend_ema
2017-05-05,UUP,1,alpha_trend_ema
2017-05-05,VNQ,1,alpha_trend_ema
2017-05-05,XLE,-1,alpha_trend_ema
2017-05-05,XLF,1,alpha_trend_ema
2017-05-08,EEM,1,alpha_trend_ema
2017-05-08,GLD,1,alpha_trend_ema
2017-05-08,HYG,1,alpha_trend_ema
2017-05-08,IWM,1,alpha_trend_ema
2017-05-08,QQQ,1,alpha_trend_ema
2017-05-08,SLV,1,alpha_trend_ema
2017-05-08,SPY,1,alpha_trend_ema
2017-05-08,TLT,-1,alpha_trend_ema
2017-05-08,USO,-1,alpha_trend_ema
2017-05-08,UUP,1,alpha_trend_ema
2017-05-08,VNQ,1,alpha_trend_ema
2017-05-08,XLE,-1,alpha_trend_ema
2017-05-08,XLF,1,alpha_trend_ema
2017-05-09,EEM,1,alpha_trend_ema
2017-05-09,GLD,1,alpha_trend_ema
2017-05-09,HYG,1,alpha_trend_ema
2017-05-09,IWM,1,alpha_trend_ema
2017-05-09,QQQ,1,alpha_trend_ema
2017-05-09,SLV,1,alpha_trend_ema
2017-05-09,SPY,1,alpha_trend_ema
2017-05-09,TLT,-1,alpha_trend_ema
2017-05-09,USO,-1,alpha_trend_ema
2017-05-09,UUP,1,alpha_trend_ema
2017-05-09,VNQ,1,alpha_trend_ema
2017-05-09,XLE,-1,alpha_trend_ema
2017-05-09,XLF,1,alpha_trend_ema
2017-05-10,EEM,1,alpha_trend_ema
2017-05-10,GLD,1,alpha_trend_ema
2017-05-10,HYG,1,alpha_trend_ema
2017-05-10,IWM,1,alpha_trend_ema
2017-05-10,QQQ,1,alpha_trend_ema
2017-05-10,SLV,-1,alpha_trend_ema
2017-05-10,SPY,1,alpha_trend_ema
2017-05-10,TLT,-1,alpha_trend_ema
2017-05-10,USO,-1,alpha_trend_ema
2017-05-10,UUP,1,alpha_trend_ema
2017-05-10,VNQ,1,alpha_trend_ema
2017-05-10,XLE,-1,alpha_trend_ema
2017-05-10,XLF,1,alpha_trend_ema
2017-05-11,EEM,1,alpha_trend_ema
2017-05-11,GLD,1,alpha_trend_ema
2017-05-11,HYG,1,alpha_trend_ema
2017-05-11,IWM,1,alpha_trend_ema
2017-05-11,QQQ,1,alpha_trend_ema
2017-05-11,SLV,-1,alpha_trend_ema
2017-05-11,SPY,1,alpha_trend_ema
2017-05-11,TLT,-1,alpha_trend_ema
2017-05-11,USO,-1,alpha_trend_ema
2017-05-11,UUP,1,alpha_trend_ema
2017-05-11,VNQ,1,alpha_trend_ema
2017-05-11,XLE,-1,alpha_trend_ema
2017-05-11,XLF,1,alpha_trend_ema
2017-05-12,EEM,1,alpha_trend_ema
2017-05-12,GLD,1,alpha_trend_ema
2017-05-12,HYG,1,alpha_trend_ema
2017-05-12,IWM,1,alpha_trend_ema
2017-05-12,QQQ,1,alpha_trend_ema
2017-05-12,SLV,-1,alpha_trend_ema
2017-05-12,SPY,1,alpha_trend_ema
2017-05-12,TLT,-1,alpha_trend_ema
2017-05-12,USO,-1,alpha_trend_ema
2017-05-12,UUP,1,alpha_trend_ema
2017-05-12,VNQ,1,alpha_trend_ema
2017-05-12,XLE,-1,alpha_trend_ema
2017-05-12,XLF,1,alpha_trend_ema
2017-05-15,EEM,1,alpha_trend_ema
2017-05-15,GLD,1,alpha_trend_ema
2017-05-15,HYG,1,alpha_trend_ema
2017-05-15,IWM,1,alpha_trend_ema
2017-05-15,QQQ,1,alpha_trend_ema
2017-05-15,SLV,-1,alpha_trend_ema
2017-05-15,SPY,1,alpha_trend_ema
2017-05-15,TLT,-1,alpha_trend_ema
2017-05-15,USO,-1,alpha_trend_ema
2017-05-15,UUP,1,alpha_trend_ema
2017-05-15,VNQ,1,alpha_trend_ema
2017-05-15,XLE,-1,alpha_trend_ema
2017-05-15,XLF,1,alpha_trend_ema
2017-05-16,EEM,1,alpha_trend_ema
2017-05-16,GLD,1,alpha_trend_ema
2017-05-16,HYG,1,alpha_trend_ema
2017-05-16,IWM,1,alpha_trend_ema
2017-05-16,QQQ,1,alpha_trend_ema
2017-05-16,SLV,-1,alpha_trend_ema
2017-05-16,SPY,1,alpha_trend_ema
2017-05-16,TLT,-1,alpha_trend_ema
2017-05-16,USO,-1,alpha_trend_ema
2017-05-16,UUP,1,alpha_trend_ema
2017-05-16,VNQ,1,alpha_trend_ema
2017-05-16,XLE,-1,alpha_trend_ema
2017-05-16,XLF,1,alpha_trend_ema
2017-05-17,EEM,1,alpha_trend_ema
2017-05-17,GLD,1,alpha_trend_ema
2017-05-17,HYG,1,alpha_trend_ema
2017-05-17,IWM,1,alpha_trend_ema
2017-05-17,QQQ,1,alpha_trend_ema
2017-05-17,SLV,-1,alpha_trend_ema
2017-05-17,SPY,1,alpha_trend_ema
2017-05-17,TLT,-1,alpha_trend_ema
2017-05-17,USO,-1,alpha_trend_ema
2017-05-17,UUP,1,alpha_trend_ema
2017-05-17,VNQ,1,alpha_trend_ema
2017-05-17,XLE,-1,alpha_trend_ema
2017-05-17,XLF,1,alpha_trend_ema
2017-05-18,EEM,1,alpha_trend_ema
2017-05-18,GLD,1,alpha_trend_ema
2017-05-18,HYG,1,alpha_trend_ema
2017-05-18,IWM,1,alpha_trend_ema
2017-05-18,QQQ,1,alpha_trend_ema
2017-05-18,SLV,-1,alpha_trend_ema
2017-05-18,SPY,1,alpha_trend_ema
2017-05-18,TLT,-1,alpha_trend_ema
2017-05-18,USO,-1,alpha_trend_ema
2017-05-18,UUP,1,alpha_trend_ema
2017-05-18,VNQ,1,alpha_trend_ema
2017-05-18,XLE,-1,alpha_trend_ema
2017-05-18,XLF,1,alpha_trend_ema
2017-05-19,EEM,1,alpha_trend_ema
2017-05-19,GLD,1,alpha_trend_ema
2017-05-19,HYG,1,alpha_trend_ema
